gene,pval,qval,log2fc,mean,zero_mean,zero_variance,FDR
GJB3,8.084599767400309e-05,0.0005499608437360585,0.3639372646927751,33.56145147029186,False,False,0.0005499608437360585
HAO2,0.0011378902874571415,0.004583017846935022,-0.3296373435748168,37.38210683220985,False,False,0.004583017846935022
ADAM9,3.136094878844199e-07,4.729190182824304e-06,-0.31549680309234696,109.20666017468344,False,False,4.729190182824304e-06
ZNF835,0.023325497900878546,0.05038427360027501,0.2371384321921318,37.12687578137289,False,False,0.05038427360027501
ZNF780B,0.005002153685353677,0.014782875108368431,-0.20492447856356838,46.10314362801161,False,False,0.014782875108368431
OR6B2,0.3345803714973252,0.42589024585959057,0.1630691948952472,29.86273407136034,False,False,0.42589024585959057
ATP8B2,0.03851392991993237,0.07499718430946208,0.16545486078946206,50.20602911110693,False,False,0.07499718430946208
ERBB2,0.7380918191186987,0.794699617640575,-0.008592774132017799,40.414356538913395,False,False,0.794699617640575
IP6K2,0.03219739948796012,0.06518749127100625,-0.09657018166124012,68.27656089219471,False,False,0.06518749127100625
ERBB3,0.012922920593385654,0.03132618888240728,0.2564993987845832,41.78540341166042,False,False,0.03132618888240728
KRTAP5-1,6.633931186673677e-12,3.1717733526362546e-10,0.6896375478879553,78.7446008976674,False,False,3.1717733526362546e-10
RPS3A,0.07157093970413465,0.12374108553033111,-0.16966709372310795,649.1491084770869,False,False,0.12374108553033111
YBEY,0.18928891205828569,0.27085397415624934,-0.09250535747368223,34.63919310601766,False,False,0.27085397415624934
RBMY1J,1.3082043813766491e-17,2.4954335740837256e-15,1.26565349148131,42.50926674452404,False,False,2.4954335740837256e-15
DIPK1A,0.047970826262021406,0.08962982917562173,0.23367395378949246,28.120125405740417,False,False,0.08962982917562173
LRRC37A2,0.0008552678340581554,0.00365305187755726,0.27472295397265095,55.50375102510388,False,False,0.00365305187755726
TCEAL9,7.307433023568871e-06,7.191991129526321e-05,-0.4050097638507974,127.43146002852677,False,False,7.191991129526321e-05
MAPKAP1,0.12215356278232427,0.18967836288698775,-0.11200701006606859,56.10340502438129,False,False,0.18967836288698775
CHRM2,0.16248616913470737,0.23944580977217986,0.16245508478009396,28.26909267502343,False,False,0.23944580977217986
ARHGAP17,0.028131166519902304,0.05853699663942334,-0.13998913544624336,63.8121119761627,False,False,0.05853699663942334
RAB37,0.6233819740986136,0.697197574150547,0.11108673802704717,31.561439360548185,False,False,0.697197574150547
TCEAL1,0.20385351521345607,0.2873173059106168,-0.022437689690934022,45.75126778519394,False,False,0.2873173059106168
SLC25A25,0.1469861304352342,0.2205745637828985,-0.05506110790007683,34.04713324732428,False,False,0.2205745637828985
WDR35,0.9072120804266232,0.9296713072736934,-0.01076329713964923,34.10727914387748,False,False,0.9296713072736934
CR2,0.03219739948796012,0.06518749127100625,0.22220130623200976,35.942777262438064,False,False,0.06518749127100625
SPIN2B,0.08795220008993719,0.14570503700099452,0.11733385240690683,57.33273166938116,False,False,0.14570503700099452
TCEAL4,2.90874398530849e-10,9.542640063858687e-09,-0.5056904729924486,65.97206261654028,False,False,9.542640063858687e-09
TCEAL6,0.9893284098746762,0.9919015750696902,0.08834105112151347,28.986593604887894,False,False,0.9919015750696902
LRRC18,0.46661606928315713,0.5548356230284851,0.12550460764925167,29.195547807936702,False,False,0.5548356230284851
ALG3,0.39729479879527374,0.48851313544052033,-0.04512304343180451,38.72135513100848,False,False,0.48851313544052033
LRIF1,0.10152328606745924,0.1636026269035184,0.19963124726331996,45.05254778765992,False,False,0.1636026269035184
UHRF1BP1L,0.11060568194915323,0.1750822938750263,-0.13494185939002173,34.372415734617505,False,False,0.1750822938750263
RPS4X,1.7709266886102837e-10,6.170895766357077e-09,-0.390956999725064,476.4831510198196,False,False,6.170895766357077e-09
ATN1,4.6858824977831675e-08,8.775595532032586e-07,0.3312807048994605,109.49009284717124,False,False,8.775595532032586e-07
ALG8,0.007016313791820547,0.01932175235750195,-0.1640981990967893,30.604402529313262,False,False,0.01932175235750195
CLEC6A,0.030690795646499083,0.06271361588593843,0.26972045596057626,28.626019253826783,False,False,0.06271361588593843
SDCBP,0.15793682172475199,0.23385923594534938,0.03993414464580789,131.97397741535366,False,False,0.23385923594534938
ZSCAN2,0.388825941618836,0.47988569889096333,0.16281694087165088,30.56232503596568,False,False,0.47988569889096333
KLHL5,0.9497228934566292,0.9614138690025172,-0.009697583350258597,69.69287744304478,False,False,0.9614138690025172
RESP18,0.09682552819525284,0.1573340430488068,0.19039034801947394,38.14274525482382,False,False,0.1573340430488068
C8orf48,0.3250975608802045,0.41610958556768285,0.11159021244832222,33.76411589040052,False,False,0.41610958556768285
NTRK2,0.8499640466668663,0.8853233931252549,0.041837821237840515,58.88026466625649,False,False,0.8853233931252549
SCP2,0.001249828826275284,0.004942419912924039,-0.20701712594431085,79.24032510847053,False,False,0.004942419912924039
ZNF484,0.3520938936451299,0.4433038455440826,0.11237513157657114,37.9460682708945,False,False,0.4433038455440826
FSD2,0.2235478825297339,0.30893318921858737,0.1484440034827822,27.425564196285784,False,False,0.30893318921858737
LKAAEAR1,0.0023359054342426367,0.008039668573249907,0.3107401061390189,27.717760572497475,False,False,0.008039668573249907
ZNF483,0.21073695226942357,0.29517530869350067,0.07504900697596639,43.90359653242483,False,False,0.29517530869350067
PPDPFL,0.040715675988848794,0.07850793589221229,0.23257279388454727,32.967583342686595,False,False,0.07850793589221229
IGIP,0.0005790083056053503,0.002677678250091426,-0.2865343579544498,49.412358584820026,False,False,0.002677678250091426
IGF2BP2,0.047970826262021406,0.08962982917562173,0.16328227221333777,76.9293254365857,False,False,0.08962982917562173
SPOP,0.010171042430969248,0.02581547299042853,-0.1749592966200683,55.876713899958055,False,False,0.02581547299042853
CARD17,0.00042909132448978356,0.002107079824053733,0.36416087341863057,28.85914565732815,False,False,0.002107079824053733
STAR,0.0061079918185990905,0.017331110660870876,0.23345979654874568,30.84154687151813,False,False,0.017331110660870876
BRWD1,0.06746131621694697,0.1180365705874392,0.16796646359378709,71.89715949961003,False,False,0.1180365705874392
ZNF599,0.030396851211284905,0.06224357436502928,0.25244092182962075,32.4106242800719,False,False,0.06224357436502928
ERV3-1,0.6561717087275409,0.7254074879957991,0.13665563080798535,39.80060979343901,False,False,0.7254074879957991
SETD4,0.5600421474432278,0.6421950826810885,0.04117879704398058,41.9970147049667,False,False,0.6421950826810885
GEMIN7,0.16019928760948376,0.23656563596474686,0.13704034697361508,45.1783026624846,False,False,0.23656563596474686
DUSP13,0.009948838864648575,0.025373310201597873,0.38026872284084956,32.39931001599203,False,False,0.025373310201597873
EI24,0.20796366799899335,0.2921311683104596,-0.10372972418962673,67.77131949815174,False,False,0.2921311683104596
RASL10A,0.6315130001536564,0.7041632542993314,0.07990969134375994,39.22098884326499,False,False,0.7041632542993314
RWDD1,0.009730969987172286,0.024920711096560386,-0.09084570342428999,69.44860747676569,False,False,0.024920711096560386
TULP4,0.0005023940984161475,0.0023908945480951584,-0.24190499205735622,45.33762065196197,False,False,0.0023908945480951584
HCST,0.0013718598848017334,0.005297062489250099,0.2894874902355156,36.068196085475435,False,False,0.005297062489250099
TRPM3,0.008606998480390319,0.022689171232748547,0.39727172087850554,63.492137729721584,False,False,0.022689171232748547
NWD1,0.09010659284143085,0.1484764705089496,0.19296815303252046,30.562741273201553,False,False,0.1484764705089496
LMBRD2,0.0015247299249990893,0.0057505254386991745,0.24045299912805085,40.10031191934675,False,False,0.0057505254386991745
NKAPL,0.25558153343184065,0.34460577957366084,0.19571187445701718,29.194246932164134,False,False,0.34460577957366084
STH,8.89358205936653e-05,0.0005953616094227891,0.41503100607205184,33.66574962027121,False,False,0.0005953616094227891
PPP1R27,0.00017097175558388798,0.0010042826646249775,0.36177396598656414,30.646857933710084,False,False,0.0010042826646249775
C3orf56,0.008802290572200219,0.02311835095208242,0.300920680062314,29.006900979368478,False,False,0.02311835095208242
CDHR4,0.877002018944959,0.9057866791257927,0.0951224601863461,27.625127907567375,False,False,0.9057866791257927
SS18,7.584476488286001e-05,0.0005209189623710315,-0.299114311506086,64.1003640962127,False,False,0.0005209189623710315
IRGQ,0.4855375264844436,0.5722594338837925,0.11056411409129088,38.45145790048893,False,False,0.5722594338837925
IGFBPL1,0.004080662656160571,0.01252563057845704,0.4637090429024394,27.858091008743184,False,False,0.01252563057845704
TFG,4.782677031525414e-07,6.765747903815413e-06,-0.31507503927552666,84.93646864923055,False,False,6.765747903815413e-06
C2CD4B,0.025504969176217803,0.05419989027995383,0.20782908629134195,30.942019904219865,False,False,0.05419989027995383
RPS4Y1,3.812198838852721e-10,1.2098990585813361e-08,0.9277231629847019,81.49548949171232,False,False,1.2098990585813361e-08
OPTN,0.00017360136600137716,0.0010174678730197916,-0.15770829730372896,120.84658716188981,False,False,0.0010174678730197916
COA5,0.3722211760066305,0.4640663310862263,-0.07439864715041154,52.867506936092504,False,False,0.4640663310862263
C1QL4,0.304857165029333,0.39734940296828325,0.1409472990901562,32.54753791245838,False,False,0.39734940296828325
SAXO2,0.0051831046548121,0.015215450646991638,0.24797150148972524,35.934128473269055,False,False,0.015215450646991638
MOG,0.0758834864169882,0.1295986846200418,0.23375134056290833,28.89675005970385,False,False,0.1295986846200418
C18orf25,0.05107176620803407,0.09413097819974642,-0.13081915302686656,45.45567460028117,False,False,0.09413097819974642
TMEM89,0.10475471362938416,0.16772901231260773,0.15796105415070877,25.46664336543755,False,False,0.16772901231260773
PRSS37,0.0008206799931158164,0.003540462092007916,0.3155141149041638,37.242971919526994,False,False,0.003540462092007916
TAGLN3,0.0013359175426384152,0.005198418988735772,0.29168211679006856,32.451219469108835,False,False,0.005198418988735772
TRIM72,3.400249430149813e-07,5.069686962615793e-06,0.46771895599094393,38.49147297391956,False,False,5.069686962615793e-06
CISD2,5.185487145018209e-06,5.357178595436734e-05,0.4225833736325104,76.3025806094176,False,False,5.357178595436734e-05
UMOD,8.807309298626085e-14,6.466731902876129e-12,-1.3990360621384041,98.58456551468612,False,False,6.466731902876129e-12
CCDC73,0.5396443354667056,0.623480433290069,0.08093171762441262,29.396129403338335,False,False,0.623480433290069
C4orf46,2.5417979507443856e-18,6.442587326386763e-16,1.0546893130513284,328.2693872643797,False,False,6.442587326386763e-16
EID3,0.9954263500561386,0.9962339763678457,0.013592141469749523,38.70553522302001,False,False,0.9962339763678457
LAMTOR4,0.4550011185187893,0.5441368727994544,-0.013441206510641427,90.6561450830242,False,False,0.5441368727994544
WDHD1,0.010171042430969248,0.02581547299042853,0.24452650754740568,34.526016568177496,False,False,0.02581547299042853
GPX8,0.00046107699448738165,0.0022339113980099565,-0.28793829661905185,51.169910533316184,False,False,0.0022339113980099565
ZNF761,0.01597630523667272,0.037197631281509415,0.1637184046173505,128.61513104534788,False,False,0.037197631281509415
C14orf180,0.16363880596382352,0.24072259713377536,0.13756406270144483,28.63013298239484,False,False,0.24072259713377536
BCAP29,0.0024264877579099585,0.008291284023011627,-0.2508799045319707,53.694409184807895,False,False,0.008291284023011627
TTLL9,0.6206817359613492,0.6948495982873213,0.03706941127673258,29.96738043407466,False,False,0.6948495982873213
STEAP3,0.7788021919628542,0.8285520329972799,-0.08615388827741605,48.49793855295886,False,False,0.8285520329972799
SLC41A3,0.05107176620803407,0.09413097819974642,-0.1456050148323585,46.33633146350016,False,False,0.09413097819974642
KLF6,0.03281755081248995,0.06611030404828541,0.23688439309748366,76.53935477237573,False,False,0.06611030404828541
SEPTIN2,4.70897457077582e-16,6.313779455294565e-14,-0.49457165261976394,207.07171784471345,False,False,6.313779455294565e-14
ISX,0.2163635771750465,0.30130016320236963,0.16329512807044902,29.318081298930533,False,False,0.30130016320236963
TMEM64,0.4345102651475746,0.524993041401696,0.08850018182455953,33.69901416445738,False,False,0.524993041401696
PIWIL3,0.1512946115812337,0.22588591931635335,0.15739422046912074,33.18449642514223,False,False,0.22588591931635335
OPRM1,0.6045884765756768,0.6811191294495706,0.02069646114076074,29.678392141457373,False,False,0.6811191294495706
LGMN,0.12215356278232427,0.18967836288698775,-0.18799761850858404,72.7417298387361,False,False,0.18967836288698775
TCHHL1,0.17918857381821784,0.25930910224921666,0.14016927159874534,25.15335744819385,False,False,0.25930910224921666
NEXMIF,0.7467582255492301,0.8022101397664541,0.13542074913473576,25.980163164586827,False,False,0.8022101397664541
SLC7A2,0.00013787629670605265,0.0008430684461176775,0.4481166634453552,41.62602879056995,False,False,0.0008430684461176775
MXI1,0.12589025385333633,0.19430658717453136,0.1663025186280719,49.52179817865359,False,False,0.19430658717453136
TPST2,0.0018069418553079738,0.006541546693164437,-0.1888186641774793,67.82109699633298,False,False,0.006541546693164437
KYAT3,0.28203750815486583,0.3730998848340655,-0.02748224787595261,35.682465751699155,False,False,0.3730998848340655
CST9,0.16479759475807265,0.24198475484553753,0.15972931314061903,28.314516003499893,False,False,0.24198475484553753
THAP7,0.09010659284143085,0.1484764705089496,0.15285360646114524,38.54814378367175,False,False,0.1484764705089496
TFIP11,0.011473953837769155,0.028462604619954774,0.25910472585390665,40.624822911000095,False,False,0.028462604619954774
ADGRL1,0.7037674949941224,0.7659890997667768,0.0646864441138976,48.30213160162804,False,False,0.7659890997667768
SMIM29,0.006037302927350138,0.017177951109450963,0.2275016312306214,34.74238315044634,False,False,0.017177951109450963
RBPMS,2.7396029573617057e-05,0.00022087526588263025,-0.1905576285601408,261.54074803294753,False,False,0.00022087526588263025
CFAP58,0.002191790791159143,0.007641738271870664,0.28604909569010334,34.50726215951395,False,False,0.007641738271870664
WDR89,0.11940837312418359,0.18616558206241735,0.16095620117068946,38.0212340130902,False,False,0.18616558206241735
ZNF121,0.12031801396287443,0.1873469841248057,0.13710109836079581,43.75117623245956,False,False,0.1873469841248057
FNIP1,0.4550011185187893,0.5441368727994544,0.0774214740863153,58.55930046747196,False,False,0.5441368727994544
C6orf226,0.07157093970413465,0.12374108553033111,0.13644786589747498,42.663589707957016,False,False,0.12374108553033111
TMCO2,0.43226687568460664,0.5226579102654563,0.13048867649953455,27.10160202948039,False,False,0.5226579102654563
SULT1C3,0.00020515050243520209,0.0011661750373451747,0.40635851601304573,34.85063291716095,False,False,0.0011661750373451747
TDP1,0.24611983577786323,0.3340881315675888,0.1414912774211853,40.53540830164148,False,False,0.3340881315675888
RAB19,0.08866566743056581,0.1466244386869031,0.19176399958968818,34.52899705003572,False,False,0.1466244386869031
FBXO47,0.0015859931066596082,0.005920038420924497,0.3175094260109361,28.90863103674562,False,False,0.005920038420924497
SPDYC,0.022185998100750056,0.048420325885607254,0.26875696106989855,28.255087334037626,False,False,0.048420325885607254
SPDYA,0.001249828826275284,0.004942419912924039,0.3187276167162302,30.618910923900224,False,False,0.004942419912924039
FAT3,0.020672173041264723,0.045758729247819256,0.2332834278694975,31.195718752457793,False,False,0.045758729247819256
SLC35D3,0.005898132008044534,0.016846733026373573,0.2791621114154791,25.313357065188004,False,False,0.016846733026373573
CD200R1L,0.21353689163938128,0.2981266962954404,0.17438548696213996,30.6647061085541,False,False,0.2981266962954404
CCT3,0.13763572950948583,0.20874376255032923,-0.12547609624599396,65.88664826770757,False,False,0.20874376255032923
DSP,0.3825469998799733,0.47396994367076106,0.10369722795206868,36.69284623421279,False,False,0.47396994367076106
NIPA2,0.9588551774246938,0.9681690230771683,0.025458079421317795,51.370108021985764,False,False,0.9681690230771683
TCP1,0.5146812366399778,0.599656628773346,-0.03212778107172946,82.96164160606845,False,False,0.599656628773346
ITPRIPL1,0.003156109511814535,0.010202217731849117,0.40771365270090076,34.01734248423736,False,False,0.010202217731849117
STATH,0.03128601312275291,0.06366271866384,0.2701829469193713,25.34829865526033,False,False,0.06366271866384
ACSL6,0.11582359318291958,0.1816172834460645,0.22418603749502716,27.485996783979786,False,False,0.1816172834460645
PPP2CB,1.3116542233349447e-20,7.354405483141358e-18,-0.7050756546198476,147.25684131391895,False,False,7.354405483141358e-18
MFAP3L,0.38672602394306954,0.4781231872924372,0.07415311284510429,37.42851426297386,False,False,0.4781231872924372
SH3D19,0.005628431978968627,0.016259621687253163,-0.18426593139490577,64.94381112220303,False,False,0.016259621687253163
SLCO1B7,0.010059394270615293,0.025591773984489866,0.28429935656768807,31.40210705955557,False,False,0.025591773984489866
CDKL4,9.933979618529036e-05,0.0006474407357578119,0.3801605023214388,30.796982221155357,False,False,0.0006474407357578119
CLSTN1,1.697740942155446e-06,2.038501015749657e-05,-0.2789289827354732,88.95179871424733,False,False,2.038501015749657e-05
SMPDL3B,0.18418748804692653,0.26496820800282084,0.1232395930840284,23.781760042945812,False,False,0.26496820800282084
CADPS2,0.3326696855136172,0.4240415535311697,0.07418198531156188,43.9812505325215,False,False,0.4240415535311697
ARMCX6,0.012512506662827494,0.03053533510713494,-0.20206166552036564,51.272281262698584,False,False,0.03053533510713494
HS3ST6,0.0033570169614756803,0.01070946290313526,0.31526887362864664,31.157398428692915,False,False,0.01070946290313526
SLX4IP,0.10557519854703257,0.168765261228142,0.15646518768723067,35.47032874702607,False,False,0.168765261228142
SPANXN3,0.06086894402610272,0.1086806978013103,0.20076911077007115,28.593344118771135,False,False,0.1086806978013103
C20orf202,0.07157093970413465,0.12374108553033111,0.20361270180932048,35.835233445135536,False,False,0.12374108553033111
SPANXN4,0.5295867855541765,0.6138920118474457,0.08492853488966172,23.084181369551075,False,False,0.6138920118474457
SPANXN1,0.2719069961759306,0.3623925052397352,0.1665973036689608,24.82891893066816,False,False,0.3623925052397352
SPANXN5,0.47602526450439575,0.5632366970920089,-0.05060954609517635,25.988148170829618,False,False,0.5632366970920089
CEP131,0.02924513441012311,0.06043362988502434,0.23292713140447438,28.800875478142856,False,False,0.06043362988502434
LBX2,0.08106929077593356,0.1366516431836657,0.20375516053115253,27.247700403200703,False,False,0.1366516431836657
BRD9,0.3930465492969163,0.4842549142123347,0.0804232113053143,35.912795252447964,False,False,0.4842549142123347
KIAA0930,0.05982389856048253,0.10713526858929619,0.22163344580302394,45.28656228596732,False,False,0.10713526858929619
C12orf29,0.2539872712089425,0.3427559243803561,-0.017979672321469423,40.956886163493934,False,False,0.3427559243803561
B3GNTL1,0.026269600519976434,0.05546170908502099,0.2892665225009791,32.40481313923061,False,False,0.05546170908502099
LUZP2,0.008510812493621447,0.02250937157939932,0.23500067276682862,29.258389632973895,False,False,0.02250937157939932
TMEM230,0.019249205103358567,0.043135284246995705,-0.17012043169225471,71.98790971384753,False,False,0.043135284246995705
HRNR,0.07779552000090292,0.1322902772334075,0.21701305998870743,35.62192793980541,False,False,0.1322902772334075
DNASE1L1,0.5755814782362882,0.6553437019622039,-0.013333352091571368,42.48616393940561,False,False,0.6553437019622039
ANKRD16,0.08376808039594888,0.1402933373973789,0.15900528851284068,30.682672231789404,False,False,0.1402933373973789
PKD1,0.000335173421984974,0.0017410763130230134,0.19771295978791412,61.41314328596896,False,False,0.0017410763130230134
SSBP3,0.002617366176428255,0.008787720261740519,-0.19824607264261424,109.35472424398333,False,False,0.008787720261740519
ERMN,0.055791431797552,0.10112743559464192,0.22130615761231742,28.008517681352245,False,False,0.10112743559464192
C20orf194,4.514192405275252e-05,0.000338299319865565,-0.3304801562643423,52.190154056421065,False,False,0.000338299319865565
SYTL3,0.9954263500561386,0.9962339763678457,-0.011718507545277467,35.00526599756023,False,False,0.9962339763678457
ZNF648,8.214415251414021e-05,0.0005571529523347275,0.39002265637771194,32.372166115165555,False,False,0.0005571529523347275
FAM168B,0.27694090209273425,0.36780343894787987,-0.06636945240387745,49.92177120951198,False,False,0.36780343894787987
RIPPLY2,0.17429125393363332,0.25349088755966176,0.13995418192107295,29.049145192907957,False,False,0.25349088755966176
C10orf62,0.04341832562692309,0.08265116039865823,0.2120258655683361,33.23176695036408,False,False,0.08265116039865823
SSBP4,0.00046773541084296376,0.0022602528876540504,0.21914851196113228,78.81561176888894,False,False,0.0022602528876540504
RPS6,0.00034512834173212864,0.001781782842374324,0.06917143457037274,681.9059530168572,False,False,0.001781782842374324
ARHGAP28,1.4715226256755785e-11,6.513775871501251e-10,-0.5141669026462915,96.97701801069631,False,False,6.513775871501251e-10
IRAK1BP1,0.7876097121651863,0.8357118077871568,0.013023399749428502,37.38920508775135,False,False,0.8357118077871568
ACSM2A,0.0740099699862347,0.12710288422640623,0.2326839474136787,32.56706258274565,False,False,0.12710288422640623
SHE,0.877002018944959,0.9057866791257927,0.0025789241618973187,58.67841510644695,False,False,0.9057866791257927
LRRC38,0.00016330593381429838,0.0009656918163521773,0.3853667720203141,31.26498356761548,False,False,0.0009656918163521773
NRG3,0.0009285342890370877,0.0038967271376850157,0.37745847039994057,34.96138535569978,False,False,0.0038967271376850157
ZNF766,0.008510812493621447,0.02250937157939932,0.22317089554282563,36.535302360585874,False,False,0.02250937157939932
CLVS2,0.19187834324214825,0.27390256017662934,0.18731988117026827,28.226416555827093,False,False,0.27390256017662934
TTC7B,0.30305952152247284,0.39536842182403686,0.07637670897775155,38.26725699917582,False,False,0.39536842182403686
PIK3R6,0.011226579521073025,0.0279802533510795,0.25931471819029706,30.365690781766133,False,False,0.0279802533510795
LELP1,0.6952770418641359,0.7587114358110466,0.09096848385964536,28.1380604993577,False,False,0.7587114358110466
C22orf42,0.0007659037659384312,0.0033431274784521806,0.3269531473453634,28.02720931392388,False,False,0.0033431274784521806
SAMD15,0.0027521417276563727,0.009143989654664368,0.33221470129815395,36.7318234795692,False,False,0.009143989654664368
SPIN3,0.7496542210763787,0.804667133807648,0.005986491056126433,29.514600049729317,False,False,0.804667133807648
TMEM273,0.16363880596382352,0.24072259713377536,0.22111584205845963,27.053915305425658,False,False,0.24072259713377536
IBA57,0.10152328606745924,0.1636026269035184,0.23672305424986187,37.54841759700903,False,False,0.1636026269035184
C6orf163,0.05530367552475351,0.10040069743274276,0.25291626622500446,30.06982199137643,False,False,0.10040069743274276
TDRD6,0.044622172123449586,0.08440442146802163,0.2821826988661467,34.14744918618426,False,False,0.08440442146802163
FAM83B,0.1867253302573586,0.26799401068506873,0.11247934933823098,33.83296492915825,False,False,0.26799401068506873
TSPO2,0.14805435218521495,0.22178187163884652,0.14337720846368182,27.441162378195948,False,False,0.22178187163884652
TECRL,0.005898132008044534,0.016846733026373573,0.37974546458511377,37.291285085998126,False,False,0.016846733026373573
TMEM244,0.04627099858526943,0.08691019052108824,0.20479251079196584,34.28572397424071,False,False,0.08691019052108824
ZNF311,0.1386514418239479,0.2101292184510204,0.2136328901304753,32.60037723003618,False,False,0.2101292184510204
ZIK1,0.08308665577239394,0.13932865613164808,0.1646350945849098,37.44130916723469,False,False,0.13932865613164808
FAM102B,0.051528168944749944,0.09471743592138965,0.17305478873416172,39.76708938291409,False,False,0.09471743592138965
CLPSL1,7.000410846731914e-05,0.00048658377872682425,0.37369927693705185,44.32684382496264,False,False,0.00048658377872682425
ACER2,5.887505423713065e-06,5.9691239920527586e-05,0.376807998687376,69.39554790522428,False,False,5.9691239920527586e-05
ZC3H12B,0.7037677509612066,0.7659890997667768,0.041871844893431154,35.5922680285153,False,False,0.7659890997667768
PRAMEF6,8.89217282692516e-06,8.498547201270467e-05,0.4297729859326185,122.60428051020475,False,False,8.498547201270467e-05
MTX3,0.04884023016223504,0.09087799463916281,-0.14033291051533392,47.235913270271865,False,False,0.09087799463916281
SLC10A5,0.44582759920832027,0.5354503484455115,0.08512325655083103,26.58990259618567,False,False,0.5354503484455115
ERCC6L2,0.0013901635901116007,0.005352100896345182,-0.2178928105085208,41.07773851228241,False,False,0.005352100896345182
SERP2,0.021743937286786183,0.04765226478945928,0.25585992107520716,34.116103281110725,False,False,0.04765226478945928
SLC6A17,9.266620501429292e-08,1.590540622800985e-06,0.4546203971119658,48.51165774044574,False,False,1.590540622800985e-06
BNIP5,4.514192405275252e-05,0.000338299319865565,0.4536907025284422,34.3277255320709,False,False,0.000338299319865565
GLYATL3,0.0027521417276563727,0.009143989654664368,0.27499294167136495,34.76084841017755,False,False,0.009143989654664368
C6orf58,0.025254407542975862,0.05374767687689008,0.2929633980482638,35.31991994460957,False,False,0.05374767687689008
NUGGC,0.3783957734933523,0.4700226233181725,0.07749910384460065,37.999108589735606,False,False,0.4700226233181725
MUC21,0.13363016572792472,0.20392238816196215,0.14207461317168796,33.76308899437821,False,False,0.20392238816196215
C10orf120,0.002109281395287722,0.007414140132410472,0.2907646567348961,31.356736176766006,False,False,0.007414140132410472
HACD4,0.06861518212108801,0.11953551593884676,-0.1370585870080046,29.061068131619653,False,False,0.11953551593884676
GOLGA7B,0.00019604994104183217,0.0011248099408052777,0.34320208306703276,42.4373758303239,False,False,0.0011248099408052777
CALHM6,0.7265883647691715,0.7845509169773565,0.011173996399478714,29.67591557086714,False,False,0.7845509169773565
BCL2L15,0.01736512155688103,0.039731277873991555,0.2331823806692191,29.841136407532147,False,False,0.039731277873991555
THEMIS,0.018858697826428922,0.042424618344366484,0.24241039937346937,28.369286671580888,False,False,0.042424618344366484
FAM171A1,0.13662576362009451,0.20751818291434976,0.1350739410118603,36.53855376275594,False,False,0.20751818291434976
HES5,0.4435507916325572,0.5333043276091497,0.08032303669427257,26.258580790270095,False,False,0.5333043276091497
TIAM2,0.0014464345247144012,0.005526198226469247,0.4639376285161683,35.5441437279618,False,False,0.005526198226469247
RAP1A,0.0006212707751748447,0.0028355631852639744,-0.2443776123697433,92.20941986493617,False,False,0.0028355631852639744
LIPJ,3.8912134067942684e-05,0.00029875154218221724,0.3756473916995958,38.3949800529736,False,False,0.00029875154218221724
C9orf135,0.0048847782235045024,0.014524032053592128,0.22490383145370033,32.185961627320154,False,False,0.014524032053592128
RAP1B,0.012378289921657015,0.0302596774237574,0.15630086786374411,136.0383535295525,False,False,0.0302596774237574
CYP4A22,0.9984754425972696,0.9984754425972696,0.028125671104639902,55.629706798783886,False,False,0.9984754425972696
SAMD13,0.3176384814952984,0.4096511342515861,0.14326890245384938,31.917231233327982,False,False,0.4096511342515861
BCAS4,0.015481245777705498,0.03628698893145235,0.2218536421662664,33.27093823324114,False,False,0.03628698893145235
METTL21C,0.0025846287362303127,0.008709412767523125,0.3091571442131104,32.232186695073274,False,False,0.008709412767523125
LDLRAD1,0.0007553642004679718,0.0033064830379131494,0.3558049114182943,39.63791280144813,False,False,0.0033064830379131494
C1orf189,0.26365710030825396,0.3533058608780144,0.1169890170587335,35.518254350495816,False,False,0.3533058608780144
NCMAP,0.10557519854703257,0.168765261228142,0.1627895403976507,32.25412322690823,False,False,0.168765261228142
AFMID,0.29770895094180394,0.39009338710262714,0.09348404591491799,44.973925699323615,False,False,0.39009338710262714
SPRTN,0.28375100921583307,0.3750174945371828,0.09665883779363928,36.233964472009035,False,False,0.3750174945371828
MYBPHL,0.0005790083056053503,0.002677678250091426,0.2911731225434373,43.39848688624849,False,False,0.002677678250091426
ATP11C,0.42115101115970455,0.5113226482603683,-0.02364901397785194,56.506601013593226,False,False,0.5113226482603683
IFIT1B,0.31949265085476586,0.41138291710269537,0.16334533949651364,27.566289594509456,False,False,0.41138291710269537
HERPUD1,1.2988419104825205e-06,1.617259210609561e-05,-0.5002664656926701,137.32956915733797,False,False,1.617259210609561e-05
FYTTD1,0.006472741659415168,0.01810782263745976,-0.17126554288733944,53.70100489878814,False,False,0.01810782263745976
MAGEA10,0.39516722302918594,0.4866084871362324,-0.05099185354109957,29.766639658268666,False,False,0.4866084871362324
SLC5A9,0.16133966835362834,0.2380027013909898,0.1250828397049861,31.32374324414554,False,False,0.2380027013909898
MAGEA4,1.7330753869022174e-07,2.752540247540921e-06,0.5606369685549332,62.0440611359257,False,False,2.752540247540921e-06
C1GALT1C1,0.005433513488163834,0.01580759435086406,-0.2146106598254615,48.8653501984257,False,False,0.01580759435086406
SLC9A4,0.007514489117951578,0.020438129082677944,0.26957166237746477,29.063369046921697,False,False,0.020438129082677944
